Education,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,FamilySize,TotalSpending,TotalAcceptedCmp,CampaignSuccessRate,IsParent,CustomerTenure,Churn,CLV,SpendingToIncome,HighValue,PurchaseActivity
2n Cycle,Together,7500.0,1,0,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,40,3,100,0,0.0,1,697,1,0.14326647564469913,0.013331555792560993,0,15
PhD,Widow,68117.0,0,1,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,78,3,930,2,0.3333333333333333,1,476,1,1.949685534591195,0.013652779001145072,0,29
Graduation,Married,67225.0,0,1,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,70,3,868,0,0.0,1,215,0,4.018518518518518,0.012911671079641805,0,25
Graduation,Married,17649.0,1,0,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,49,3,45,0,0.0,1,229,1,0.1956521739130435,0.0025495750708215297,0,14
Graduation,Together,55914.0,0,1,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,50,3,1260,0,0.0,1,426,0,2.9508196721311477,0.022534203702047752,1,32
Graduation,Married,40059.0,1,0,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,41,3,414,1,0.16666666666666666,1,274,1,1.5054545454545454,0.01033449825262107,0,19
Graduation,Together,60905.0,0,1,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,75,3,392,0,0.0,1,206,0,1.893719806763285,0.006436147505992841,0,15
Graduation,Married,75330.0,1,1,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,48,4,1109,0,0.0,1,633,1,1.749211356466877,0.014721694919754152,1,31
Graduation,Single,60689.0,0,1,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,74,3,639,0,0.0,1,393,0,1.6218274111675126,0.010528917449332674,0,21
Graduation,Married,38680.0,1,0,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,41,3,79,0,0.0,1,458,1,0.1721132897603486,0.00204234637160363,0,12
Graduation,Together,61416.0,0,0,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,43,2,1665,1,0.16666666666666666,0,506,0,3.2840236686390534,0.027109757884624778,1,29
Graduation,Single,49767.0,0,0,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,34,2,692,0,0.0,0,423,1,1.6320754716981132,0.013904516958688313,0,21
Graduation,Single,83273.0,1,2,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,55,5,1392,0,0.0,1,642,1,2.1648522550544325,0.016715901722026083,1,26
Graduation,Married,29009.0,1,0,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,3,44,0,0.0,1,212,0,0.20657276995305165,0.0015167183729748364,0,11
Master,Married,45057.0,1,0,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,46,3,50,0,0.0,1,210,1,0.23696682464454977,0.001109680855785876,0,10
Graduation,Married,37150.0,1,0,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,54,3,467,0,0.0,1,656,1,0.710806697108067,0.012570321121907889,0,20
Graduation,Single,43020.0,1,0,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,55,3,223,0,0.0,1,211,1,1.0518867924528301,0.0051835150275446875,0,15
Graduation,Married,53154.0,0,1,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,66,3,158,0,0.0,1,20,1,7.523809523809524,0.0029724390932179476,0,12
Graduation,Married,65308.0,0,0,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,52,2,1211,2,0.3333333333333333,0,291,1,4.147260273972603,0.018542620465785725,1,31
Graduation,Single,76467.0,1,0,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,55,3,1575,1,0.16666666666666666,1,681,1,2.309384164222874,0.020596850970340533,1,18
2n Cycle,Married,81044.0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,78,2,1208,0,0.0,0,184,0,6.52972972972973,0.014905299524955272,1,22
Graduation,Married,32871.0,1,1,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,74,4,43,0,0.0,1,477,0,0.0899581589958159,0.0013081041615964956,0,8
Graduation,Single,55801.0,1,1,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,50,4,527,1,0.16666666666666666,1,280,0,1.8754448398576513,0.00944410594602344,0,22
Graduation,Widow,76320.0,0,1,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,66,3,932,0,0.0,1,7,1,116.5,0.012211580036949202,0,15
Master,Single,36927.0,1,1,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,70,4,71,0,0.0,1,27,1,2.5357142857142856,0.0019226603119584056,0,14
Graduation,Together,48794.0,1,1,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,72,4,54,0,0.0,1,3,1,13.5,0.0011066707654472795,0,8
Graduation,Single,23478.0,0,0,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,60,2,129,0,0.0,0,467,1,0.27564102564102566,0.005494271476638698,0,14
Graduation,Divorced,71128.0,1,0,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,52,3,1615,0,0.0,1,631,1,2.555379746835443,0.022705225716655654,1,31
PhD,Divorced,70179.0,0,1,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,3,1034,0,0.0,1,343,0,3.005813953488372,0.014733542319749215,0,28
Graduation,Married,59462.0,0,1,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,75,3,1088,0,0.0,1,540,0,2.011090573012939,0.01829709230950339,1,30
Master,Together,51381.5,1,1,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,56,4,721,0,0.0,1,407,1,1.767156862745098,0.014032014791028074,0,21
Graduation,Together,38361.0,1,0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,3,137,0,0.0,1,184,1,0.7405405405405405,0.0035712423752671915,0,14
PhD,Single,51381.5,1,0,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,3,47,0,0.0,1,394,1,0.1189873417721519,0.0009147083150878217,0,12
PhD,Together,70038.0,0,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,2,1244,0,0.0,0,247,1,5.016129032258065,0.01776153286026357,1,18
Graduation,Together,42554.0,1,1,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,47,4,41,0,0.0,1,533,1,0.07677902621722846,0.0009634590529902479,0,9
Graduation,Married,67445.0,0,1,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,3,1174,0,0.0,1,686,1,1.7088791848617175,0.01740651780683806,1,33
Graduation,Widow,67046.0,0,1,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,74,3,993,0,0.0,1,539,1,1.8388888888888888,0.014810506062911092,0,15
Graduation,Married,42192.0,0,0,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,77,2,100,0,0.0,0,296,0,0.3367003367003367,0.002370061384589861,0,10
PhD,Married,77610.0,0,1,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,73,3,1680,0,0.0,1,608,1,2.7586206896551726,0.021646416100810452,1,22
Graduation,Married,31761.0,1,0,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,41,3,98,0,0.0,1,85,1,1.1395348837209303,0.003085448019646118,0,12
Graduation,Together,34350.0,1,0,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,46,3,48,0,0.0,1,253,1,0.1889763779527559,0.0013973392332100958,0,11
Graduation,Together,54591.0,0,1,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,76,3,519,0,0.0,1,328,1,1.5775075987841944,0.009506887456037515,0,21
Graduation,Married,71866.0,0,1,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,69,3,715,0,0.0,1,186,1,3.823529411764706,0.00994893344650535,0,22
Graduation,Married,25293.0,1,0,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,56,3,37,0,0.0,1,287,1,0.1284722222222222,0.0014627975013837273,0,12
PhD,Single,42000.0,0,0,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,38,2,653,1,0.16666666666666666,0,535,0,1.2182835820895523,0.015547248875026785,0,23
Graduation,Married,69520.0,0,0,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,42,2,1455,0,0.0,0,357,1,4.064245810055866,0.02092892794982811,1,25
Graduation,Divorced,64713.0,1,0,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,55,3,602,1,0.16666666666666666,1,142,0,4.20979020979021,0.009302469326575392,0,21
Master,Married,27889.0,1,0,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,48,3,26,0,0.0,1,359,1,0.07222222222222222,0.0009322337755467909,0,10
Basic,Widow,22123.0,0,0,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,65,2,102,0,0.0,0,94,1,1.0736842105263158,0.004610377870186223,0,11
Graduation,Married,51381.5,1,1,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,54,4,97,0,0.0,1,483,1,0.20041322314049587,0.0018878022673089086,0,14
Master,Together,51381.5,0,1,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,71,3,207,0,0.0,1,371,1,0.5564516129032258,0.0040286089621953,0,15
Graduation,Married,27803.0,1,0,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,52,3,176,0,0.0,1,672,0,0.26151560178306094,0.006330024456912674,0,15
Graduation,Single,51381.5,0,1,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,70,3,450,0,0.0,1,254,1,1.7647058823529411,0.008757845569989783,0,19
Graduation,Married,51651.0,0,1,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,65,3,433,0,0.0,1,599,0,0.7216666666666667,0.008383024858669558,0,21
Graduation,Married,68487.0,0,0,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,37,2,1366,0,0.0,0,532,1,2.5628517823639774,0.019945099871510337,1,33
Master,Widow,51381.5,0,0,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,82,2,1564,2,0.3333333333333333,0,242,1,6.436213991769547,0.0304383788254756,1,22
Graduation,Married,56796.0,0,1,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,56,3,1001,0,0.0,1,498,0,2.006012024048096,0.017624170290684367,0,31
2n Cycle,Married,87000.0,0,0,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,33,2,961,0,0.0,0,561,1,1.709964412811388,0.011045850047700602,0,19
Graduation,Married,79823.0,0,1,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,66,3,1518,1,0.16666666666666666,1,90,0,16.681318681318682,0.01901683704149128,1,24
Graduation,Single,30828.0,1,0,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,45,3,56,0,0.0,1,268,0,0.20817843866171004,0.0018164715041032794,0,9
Master,Married,34109.0,0,1,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,54,3,22,0,0.0,1,235,0,0.09322033898305085,0.0006449721489299326,0,7
Master,Divorced,53367.0,1,1,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,51,4,400,1,0.16666666666666666,1,302,0,1.3201320132013201,0.00749512816669165,0,21
Basic,Together,22390.0,0,0,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,56,2,26,0,0.0,0,251,1,0.10317460317460317,0.0011611808315841186,0,10
Graduation,Together,71322.0,0,1,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,49,3,350,0,0.0,1,58,0,5.932203389830509,0.004907252919815488,0,14
Graduation,Absurd,79244.0,0,0,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,32,2,1216,3,0.5,0,557,1,2.1792114695340503,0.015344816707678718,1,22
Master,Together,49912.0,0,1,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,3,874,2,0.3333333333333333,1,660,0,1.3222390317700454,0.017510468214693566,0,30
PhD,Married,48699.0,1,1,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,75,4,40,0,0.0,1,404,1,0.09876543209876543,0.0008213552361396304,0,9
Graduation,Together,80144.0,0,0,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,50,2,1367,0,0.0,0,272,1,5.007326007326007,0.01705658493979662,1,19
Graduation,Single,54252.0,1,1,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,69,4,264,0,0.0,1,397,0,0.6633165829145728,0.0048660903544504456,0,16
Master,Married,81929.0,1,0,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,49,3,2053,3,0.5,1,638,1,3.21283255086072,0.02505797632124985,1,24
Graduation,Married,76068.0,0,1,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,50,3,1376,2,0.3333333333333333,1,577,1,2.3806228373702423,0.018088840394904625,1,15
Master,Married,53204.0,1,1,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,49,4,45,0,0.0,1,101,0,0.4411764705882353,0.0008457851705666761,0,8
PhD,Together,67911.0,0,1,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,76,3,976,0,0.0,1,38,1,25.025641025641026,0.014371539639533514,0,27
2n Cycle,Married,14796.0,1,0,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,41,3,51,1,0.16666666666666666,1,650,0,0.07834101382488479,0.003446644590119619,0,13
PhD,Married,78128.0,0,1,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,51,3,1264,2,0.3333333333333333,1,130,1,9.648854961832061,0.01617837166737063,1,21
Basic,Married,14188.0,0,0,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,53,2,75,0,0.0,0,486,0,0.1540041067761807,0.005285784762844457,0,12
Basic,Married,20425.0,1,0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,3,57,0,0.0,1,608,0,0.09359605911330049,0.0027905610496426125,0,12
Master,Married,58646.0,0,1,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,3,140,0,0.0,1,384,0,0.36363636363636365,0.00238716387880028,0,11
Graduation,Divorced,72967.0,0,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,55,3,497,2,0.3333333333333333,1,561,0,0.8843416370106761,0.006811204911742134,0,22
Master,Married,48150.0,0,1,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,76,3,266,0,0.0,1,386,0,0.6873385012919897,0.005524288176777222,0,17
Graduation,Single,82332.0,0,0,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,64,2,2006,2,0.3333333333333333,0,650,1,3.0814132104454686,0.024364471111219074,1,22
Graduation,Widow,58275.0,1,1,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,70,4,615,0,0.0,1,392,1,1.5648854961832062,0.010553229459811929,0,24
PhD,Together,44953.0,0,0,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,44,2,1021,1,0.16666666666666666,0,555,0,1.8363309352517985,0.022712105708057127,0,29
Graduation,Together,34587.0,1,1,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,72,4,22,0,0.0,1,44,1,0.4888888888888889,0.0006360587486989708,0,8
Master,Together,43018.0,0,1,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,51,3,133,0,0.0,1,240,1,0.5518672199170125,0.0030916571747367444,0,11
Master,Married,45736.0,0,1,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,71,3,437,0,0.0,1,340,1,1.281524926686217,0.009554627544438856,0,21
Master,Together,66476.0,0,1,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,56,3,1013,0,0.0,1,207,1,4.8701923076923075,0.015238353114611069,0,28
2n Cycle,Married,27733.0,1,0,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,44,3,57,0,0.0,1,307,0,0.18506493506493507,0.0020552390567534435,0,12
PhD,Together,69805.0,0,1,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,73,3,1038,0,0.0,1,159,1,6.4875,0.014869781967166146,0,27
Master,Single,72217.0,0,0,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,63,2,1573,0,0.0,0,445,1,3.5269058295964126,0.021781273366750672,1,23
Graduation,Divorced,25818.0,1,0,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,54,3,28,0,0.0,1,619,1,0.04516129032258064,0.0010844726751617025,0,10
Master,Together,37509.0,1,0,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,49,3,123,0,0.0,1,655,0,0.1875,0.0032791255665155956,0,14
2n Cycle,Together,25176.0,1,1,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,49,4,13,0,0.0,1,323,1,0.040123456790123455,0.0005163442824800413,0,10
Graduation,Married,43586.0,0,1,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,45,3,132,0,0.0,1,668,0,0.19730941704035873,0.0030284259068070756,0,15
2n Cycle,Married,53230.0,0,1,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,69,3,732,0,0.0,1,695,1,1.0517241379310345,0.013751385470872237,0,24
Graduation,Together,50116.0,1,1,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,68,4,66,1,0.16666666666666666,1,9,1,6.6,0.0013169184109184508,0,10
Graduation,Together,84906.0,0,0,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,53,2,1631,3,0.5,0,268,1,6.063197026022305,0.019209252476238708,1,25
Graduation,Married,61286.0,0,1,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,59,3,608,0,0.0,1,331,0,1.8313253012048192,0.009920537797575343,0,21
PhD,Married,82333.0,0,0,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,39,2,1822,2,0.3333333333333333,0,456,1,3.9868708971553612,0.02212937547064396,1,19
PhD,Together,65220.0,0,0,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,60,2,1282,1,0.16666666666666666,0,664,0,1.9278195488721805,0.019656245687738612,1,25
Graduation,Together,33590.0,2,1,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,51,5,8,0,0.0,1,238,1,0.03347280334728033,0.00023815903069274508,0,10
Graduation,Divorced,30992.0,1,0,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,49,3,43,0,0.0,1,433,1,0.09907834101382489,0.001387410060336205,0,11
Master,Single,72309.0,0,0,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,49,2,1931,2,0.3333333333333333,0,475,1,4.05672268907563,0.026704466878716637,1,22
PhD,Married,156924.0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,2,8,0,0.0,0,304,1,0.02622950819672131,5.0979767404811214e-05,0,0
Basic,Married,16005.0,1,0,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,45,3,103,0,0.0,1,684,1,0.15036496350364964,0.006435086842434087,0,13
Master,Absurd,65487.0,0,0,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,68,2,1169,0,0.0,0,170,1,6.83625730994152,0.017850598582946495,1,16
Graduation,Married,58692.0,0,1,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,60,3,395,0,0.0,1,84,0,4.647058823529412,0.006729933722931184,0,21
Graduation,Widow,40590.0,1,1,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,56,4,258,1,0.16666666666666666,1,270,0,0.9520295202952029,0.006356088788155009,0,16
Graduation,Single,20587.0,1,0,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,3,25,0,0.0,1,49,0,0.5,0.0012142995919953371,0,11
Master,Divorced,62637.0,0,1,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,71,3,185,0,0.0,1,120,1,1.5289256198347108,0.0029534787189884736,0,11
Master,Divorced,29435.0,1,1,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,59,4,180,1,0.16666666666666666,1,692,0,0.2597402597402597,0.006114961271911945,0,16
Graduation,Divorced,19346.0,1,0,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,51,3,22,0,0.0,1,150,0,0.1456953642384106,0.0011371272031839561,0,12
Graduation,Married,35788.0,1,1,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,54,4,44,0,0.0,1,157,0,0.27848101265822783,0.0012294280365475426,0,11
Graduation,Divorced,36997.0,1,1,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,57,4,94,0,0.0,1,513,1,0.1828793774319066,0.0025406778744797016,0,12
Graduation,Married,23539.0,0,0,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,68,2,81,0,0.0,0,121,0,0.6639344262295082,0.0034409515717926933,0,12
Graduation,Single,65333.0,0,1,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,52,3,798,2,0.3333333333333333,1,163,1,4.865853658536586,0.01221416107998898,0,27
Graduation,Single,78499.0,0,0,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,68,2,1334,2,0.3333333333333333,0,218,0,6.091324200913242,0.016993630573248406,1,22
PhD,Together,29732.0,1,0,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,54,3,38,0,0.0,1,96,0,0.3917525773195876,0.0012780412336461172,0,13
Master,Together,41275.0,1,2,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,65,5,61,0,0.0,1,97,0,0.6224489795918368,0.0014778563814323094,0,12
PhD,Together,63516.0,1,1,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,52,4,300,0,0.0,1,358,0,0.8356545961002786,0.004723144984807217,0,17
PhD,Married,42769.0,0,1,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,63,3,88,0,0.0,1,260,0,0.3371647509578544,0.0020575169511339725,0,10
Master,Married,49572.0,1,1,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,67,4,54,0,0.0,1,196,0,0.27411167512690354,0.0010893026445847537,0,12
Graduation,Married,69209.0,0,0,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,53,2,1782,1,0.16666666666666666,0,650,0,2.737327188940092,0.02574772431729519,1,18
Graduation,Married,17148.0,1,0,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,49,3,68,0,0.0,1,152,1,0.4444444444444444,0.003965245786926351,0,15
Graduation,Widow,40590.0,1,1,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,56,4,258,1,0.16666666666666666,1,270,0,0.9520295202952029,0.006356088788155009,0,16
Master,Together,30560.0,1,0,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,49,3,31,0,0.0,1,367,0,0.08423913043478261,0.0010143647131965576,0,11
2n Cycle,Married,32146.0,1,0,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,42,3,66,0,0.0,1,48,0,1.346938775510204,0.0020530687155877686,0,12
2n Cycle,Divorced,41713.0,1,1,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,61,4,174,0,0.0,1,61,1,2.806451612903226,0.0041712614469962125,0,14
Master,Together,34176.0,0,1,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,50,3,28,0,0.0,1,158,0,0.1761006289308176,0.0008192644175907774,0,7
PhD,Married,58482.0,0,1,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,70,3,731,1,0.16666666666666666,1,109,1,6.6454545454545455,0.01249935878802387,0,26
Graduation,Single,59686.0,0,1,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,60,3,274,0,0.0,1,155,1,1.7564102564102564,0.004590614371638715,0,15
PhD,Married,60896.0,0,1,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,61,3,1701,1,0.16666666666666666,1,626,1,2.712918660287081,0.027932410463569635,1,29
Graduation,Together,62994.0,1,0,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,45,3,312,0,0.0,1,117,1,2.6440677966101696,0.004952774029684895,0,18
Graduation,Together,47320.0,0,1,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,68,3,414,0,0.0,1,332,0,1.2432432432432432,0.008748758479322077,0,20
2n Cycle,Widow,74859.0,0,0,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,76,2,1565,1,0.16666666666666666,0,391,1,3.99234693877551,0.020905690622495324,1,25
Basic,Single,15253.0,1,0,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,33,3,29,0,0.0,1,244,0,0.11836734693877551,0.0019011406844106464,0,11
PhD,Single,31560.0,1,0,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0,51,3,94,0,0.0,1,370,1,0.25336927223719674,0.0029783593675739043,0,14
Graduation,Divorced,72071.0,0,1,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,71,3,1338,0,0.0,1,500,0,2.6706586826347305,0.018564768564768564,1,19
Master,Single,91172.0,0,0,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1,35,2,1092,5,0.8333333333333334,0,459,1,2.373913043478261,0.011977230101016749,1,17
Graduation,Married,90000.0,0,0,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,41,2,1479,3,0.5,0,188,1,7.825396825396825,0.016433150742769524,1,18
Graduation,Single,41967.0,1,1,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,44,4,54,0,0.0,1,218,1,0.2465753424657534,0.001286694624475791,0,8
Graduation,Single,69263.0,0,1,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,60,3,568,1,0.16666666666666666,1,116,0,4.854700854700854,0.0082005082005082,0,23
2n Cycle,Divorced,65706.0,0,0,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,1,55,2,1199,4,0.6666666666666666,0,366,1,3.2670299727520438,0.018247675285738202,1,33
Graduation,Together,60934.0,0,1,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,50,3,873,0,0.0,1,163,1,5.323170731707317,0.014326741609912201,0,25
Graduation,Married,71965.0,0,1,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,0,74,3,1213,0,0.0,1,335,0,3.6101190476190474,0.016855181613539726,1,17
